Harvest Date,latitude,longitude,Area,Harvest Area,yield (kg / ha),Season,Intensity,Latitude,Longitude,variable,api parameter,source dataset,dataset,frequency,detailed_notes
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Total Precipitation,total_precipitation,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,"Total amount of precipitation (rain, snow, etc.) accumulated over a time step."
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Potential Evaporation,potential_evaporation,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Amount of water that would evaporate and transpire if sufficient water were available (potential evapotranspiration).
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,LAI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,"LAI = 3.618 * NDVI - 0.118 (Weiss et al., 2007) calculated from Sentinel-2 NDVI."
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,NDVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,NDVI = (NIR - RED) / (NIR + RED) using Sentinel-2 spectral bands.
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,VH,VH_mean,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Plant height proxy derived from Sentinel-1 SAR backscatter measurements (VH, VV polarization)."
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,VV,VV_mean,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Plant height proxy derived from Sentinel-1 SAR backscatter measurements (VH, VV polarization)."
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Slope,slope,SRTM (GEE),USGS/SRTMGL1_003,,Derived from DEM using slope function in GEE.
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Bulk Density (Oven Dry),bdod_0-5cm_mean,ISRIC,projects/soilgrids-isric/bdod_mean,,Mass of dry soil per unit volume
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Soil Moisture,volumetric_soil_water_layer_1,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Volumetric soil moisture in the top 0â€“10 cm layer (mÂ³/mÂ³).
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Soil Organic Carbon,ocd_0-5cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Soil Organic Carbon,ocd_5-15cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Soil Organic Carbon,ocd_15-30cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Soil Temperature,soil_temperature_level_1,ERA5-Land,ECMWF/ERA5_LAND/HOURLY,,Soil temperature at depth level 1 (Â°C).
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Soil Texture,sand_0-5cm_mean,ISRIC,projects/soilgrids-isric/sand_mean,,"Percentage composition of sand, silt, and clay in the soil."
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Soil Texture,silt_0-5cm_mean,ISRIC,projects/soilgrids-isric/silt_mean,,"Percentage composition of sand, silt, and clay in the soil."
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Soil Texture,clay_0-5cm_mean,ISRIC,projects/soilgrids-isric/clay_mean,,"Percentage composition of sand, silt, and clay in the soil."
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Soil pH,phh2o_0-5cm_mean,ISRIC,projects/soilgrids-isric/phh2o_mean,,Soil pH measured in Hâ‚‚O solution (0â€“5 cm).
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Soil Nitrogen,nitrogen_0-5cm_mean,ISRIC,projects/soilgrids-isric/nitrogen_mean,,Amount of nitrogen in soil
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Solar Radiation,ALLSKY_SFC_SW_DWN,NASA POWER,NASA POWER,,Downwelling shortwave radiation (MJ/mÂ²/day).
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Tavg,T2M,NASA POWER,NASA POWER,,Mean daily temperature (Tmax + Tmin)/2 (Â°C).
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Tmax,T2M_MAX,NASA POWER,NASA POWER,,Daily maximum temperature (Â°C).
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Tmin,T2M_MIN,NASA POWER,NASA POWER,,Daily minimum temperature (Â°C).
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,DTR,Derived,NASA POWER,NASA POWER,,Diurnal Temperature Range  DTR=Tmax−Tmin ​
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,VPD,Derived,NASA POWER,NASA POWER,,VPD = es(T) - ea(Td)   es(T) = 0.6108 * exp(17.27*T/(T+237.3))   (saturation vapor pressure in kPa) ea(Td) = 0.6108 * exp(17.27*Td/(Td+237.3)) (actual vapor pressure in kPa)
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Dew Point Temperature,Derived,NASA POWER,NASA POWER,,Dew Point Temperature at 2 meters (°C)
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Relative Humidity,RH2M,NASA POWER,NASA POWER,,RH2M stands for Relative Humidity at 2 meters above ground level (%).
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Wind Speed,WS2M,NASA POWER,NASA POWER,,WindSpeed = sqrt(u10Â² + v10Â²) (m/s).
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,fPAR,Fpar_500m,MODIS/061/MOD15A2H (MODIS),MODIS/061/MOD15A2H,,"Fraction of absorbed photosynthetically active radiation, derived from Sentinel-2 surface reflectance."
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Skin Temperature,skin_temperature,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Surface skin temperature from ERA5-Land.
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,SAVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,Soil Adjusted Vegetation Index.
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,NDRE (Red-Edge NDVI),Derived,Sentinel-2 (GEE),COPERNICUS/S3,,"NDRE = (NIR − RedEdge) / (NIR + RedEdge). Sentinel-2 bands: NIR=B8 (or B8A), Red-Edge=B5/B6/B7. Sensitive to chlorophyll/N status, shown effective for sunflower yield mapping."
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Chlorophyll Index Red-Edge (CIrededge),Derived,Sentinel-2 (GEE),COPERNICUS/S4,,"CIre = (NIR / RedEdge) − 1 (e.g., B8/B5 − 1). Tracks canopy chlorophyll; robust for stress detection."
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,RVI (Radar Vegetation Index),Derived,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"RVI = 4·VH / (VV + VH) from calibrated σº VV,VH. Useful SAR proxy for structure/biomass without optical data."
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Gross Primary Productivity (GPP),Gpp,MOD17A2H(MODIS),MODIS/061/MOD17A2H,,MODIS GPP (500 m) cumulative 8-day product; photosynthetic productivity linked to yield.
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,Vegetation Condition Index (VCI),Derived,MOD13Q1(MODIS),MODIS/061/MOD13Q1,,VCI = (NDVI_current - NDVI_min) / (NDVI_max - NDVI_min); helpful in monitoring sugarcane health and yield status ResearchGate
2016-07-15,42.72535,-8.29535,ES114,5808.0,7960,SA,D,42.72535,-8.29535,S1 VV/VH ratio (linear σ⁰),Derived,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Compute from linear backscatter within the harvest window: VV_lin = 10^(VV_dB/10), VH_lin = 10^(VH_dB/10), VV/VH ratio = VV_lin / VH_lin. Useful for canopy structure/moisture."
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Aspect,aspect,SRTM (GEE),USGS/SRTMGL1_003,,Derived from DEM using terrain() function in Google Earth Engine.
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,ET (Evapotranspiration),ET,MOD16A2 (MODIS),MODIS/006/MOD16A2,,Evapotranspiration (mm/day) from MODIS MOD16A2 dataset.
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,EVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,EVI = 2.5 * (NIR - RED) / (NIR + 6*RED - 7.5*BLUE + 1) using Sentinel-2 bands.
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Elevation,elevation,SRTM (GEE),USGS/SRTMGL1_003,,Elevation values in meters derived from the SRTM DEM dataset.
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Irrigation,Derived,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,"Irrigation = max(0, PEV - TP) estimated from precipitation and potential evapotranspiration."
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Total Precipitation,total_precipitation,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,"Total amount of precipitation (rain, snow, etc.) accumulated over a time step."
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Potential Evaporation,potential_evaporation,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Amount of water that would evaporate and transpire if sufficient water were available (potential evapotranspiration).
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,LAI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,"LAI = 3.618 * NDVI - 0.118 (Weiss et al., 2007) calculated from Sentinel-2 NDVI."
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,NDVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,NDVI = (NIR - RED) / (NIR + RED) using Sentinel-2 spectral bands.
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,VH,VH_mean,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Plant height proxy derived from Sentinel-1 SAR backscatter measurements (VH, VV polarization)."
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,VV,VV_mean,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Plant height proxy derived from Sentinel-1 SAR backscatter measurements (VH, VV polarization)."
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Slope,slope,SRTM (GEE),USGS/SRTMGL1_003,,Derived from DEM using slope function in GEE.
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Bulk Density (Oven Dry),bdod_0-5cm_mean,ISRIC,projects/soilgrids-isric/bdod_mean,,Mass of dry soil per unit volume
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Soil Moisture,volumetric_soil_water_layer_1,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Volumetric soil moisture in the top 0â€“10 cm layer (mÂ³/mÂ³).
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Soil Organic Carbon,ocd_0-5cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Soil Organic Carbon,ocd_5-15cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Soil Organic Carbon,ocd_15-30cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Soil Temperature,soil_temperature_level_1,ERA5-Land,ECMWF/ERA5_LAND/HOURLY,,Soil temperature at depth level 1 (Â°C).
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Soil Texture,sand_0-5cm_mean,ISRIC,projects/soilgrids-isric/sand_mean,,"Percentage composition of sand, silt, and clay in the soil."
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Soil Texture,silt_0-5cm_mean,ISRIC,projects/soilgrids-isric/silt_mean,,"Percentage composition of sand, silt, and clay in the soil."
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Soil Texture,clay_0-5cm_mean,ISRIC,projects/soilgrids-isric/clay_mean,,"Percentage composition of sand, silt, and clay in the soil."
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Soil pH,phh2o_0-5cm_mean,ISRIC,projects/soilgrids-isric/phh2o_mean,,Soil pH measured in Hâ‚‚O solution (0â€“5 cm).
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Soil Nitrogen,nitrogen_0-5cm_mean,ISRIC,projects/soilgrids-isric/nitrogen_mean,,Amount of nitrogen in soil
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Solar Radiation,ALLSKY_SFC_SW_DWN,NASA POWER,NASA POWER,,Downwelling shortwave radiation (MJ/mÂ²/day).
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Tavg,T2M,NASA POWER,NASA POWER,,Mean daily temperature (Tmax + Tmin)/2 (Â°C).
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Tmax,T2M_MAX,NASA POWER,NASA POWER,,Daily maximum temperature (Â°C).
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Tmin,T2M_MIN,NASA POWER,NASA POWER,,Daily minimum temperature (Â°C).
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,DTR,Derived,NASA POWER,NASA POWER,,Diurnal Temperature Range  DTR=Tmax−Tmin ​
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,VPD,Derived,NASA POWER,NASA POWER,,VPD = es(T) - ea(Td)   es(T) = 0.6108 * exp(17.27*T/(T+237.3))   (saturation vapor pressure in kPa) ea(Td) = 0.6108 * exp(17.27*Td/(Td+237.3)) (actual vapor pressure in kPa)
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Dew Point Temperature,Derived,NASA POWER,NASA POWER,,Dew Point Temperature at 2 meters (°C)
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Relative Humidity,RH2M,NASA POWER,NASA POWER,,RH2M stands for Relative Humidity at 2 meters above ground level (%).
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Wind Speed,WS2M,NASA POWER,NASA POWER,,WindSpeed = sqrt(u10Â² + v10Â²) (m/s).
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,fPAR,Fpar_500m,MODIS/061/MOD15A2H (MODIS),MODIS/061/MOD15A2H,,"Fraction of absorbed photosynthetically active radiation, derived from Sentinel-2 surface reflectance."
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Skin Temperature,skin_temperature,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Surface skin temperature from ERA5-Land.
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,SAVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,Soil Adjusted Vegetation Index.
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,NDRE (Red-Edge NDVI),Derived,Sentinel-2 (GEE),COPERNICUS/S3,,"NDRE = (NIR − RedEdge) / (NIR + RedEdge). Sentinel-2 bands: NIR=B8 (or B8A), Red-Edge=B5/B6/B7. Sensitive to chlorophyll/N status, shown effective for sunflower yield mapping."
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Chlorophyll Index Red-Edge (CIrededge),Derived,Sentinel-2 (GEE),COPERNICUS/S4,,"CIre = (NIR / RedEdge) − 1 (e.g., B8/B5 − 1). Tracks canopy chlorophyll; robust for stress detection."
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,RVI (Radar Vegetation Index),Derived,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"RVI = 4·VH / (VV + VH) from calibrated σº VV,VH. Useful SAR proxy for structure/biomass without optical data."
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Gross Primary Productivity (GPP),Gpp,MOD17A2H(MODIS),MODIS/061/MOD17A2H,,MODIS GPP (500 m) cumulative 8-day product; photosynthetic productivity linked to yield.
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,Vegetation Condition Index (VCI),Derived,MOD13Q1(MODIS),MODIS/061/MOD13Q1,,VCI = (NDVI_current - NDVI_min) / (NDVI_max - NDVI_min); helpful in monitoring sugarcane health and yield status ResearchGate
2016-07-15,43.08895,-8.59496,ES111,8388.0,7720,SA,D,43.08895,-8.59496,S1 VV/VH ratio (linear σ⁰),Derived,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Compute from linear backscatter within the harvest window: VV_lin = 10^(VV_dB/10), VH_lin = 10^(VH_dB/10), VV/VH ratio = VV_lin / VH_lin. Useful for canopy structure/moisture."
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Aspect,aspect,SRTM (GEE),USGS/SRTMGL1_003,,Derived from DEM using terrain() function in Google Earth Engine.
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,ET (Evapotranspiration),ET,MOD16A2 (MODIS),MODIS/006/MOD16A2,,Evapotranspiration (mm/day) from MODIS MOD16A2 dataset.
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,EVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,EVI = 2.5 * (NIR - RED) / (NIR + 6*RED - 7.5*BLUE + 1) using Sentinel-2 bands.
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Elevation,elevation,SRTM (GEE),USGS/SRTMGL1_003,,Elevation values in meters derived from the SRTM DEM dataset.
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Irrigation,Derived,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,"Irrigation = max(0, PEV - TP) estimated from precipitation and potential evapotranspiration."
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Total Precipitation,total_precipitation,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,"Total amount of precipitation (rain, snow, etc.) accumulated over a time step."
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Potential Evaporation,potential_evaporation,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Amount of water that would evaporate and transpire if sufficient water were available (potential evapotranspiration).
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,LAI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,"LAI = 3.618 * NDVI - 0.118 (Weiss et al., 2007) calculated from Sentinel-2 NDVI."
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,NDVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,NDVI = (NIR - RED) / (NIR + RED) using Sentinel-2 spectral bands.
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,VH,VH_mean,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Plant height proxy derived from Sentinel-1 SAR backscatter measurements (VH, VV polarization)."
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,VV,VV_mean,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"Plant height proxy derived from Sentinel-1 SAR backscatter measurements (VH, VV polarization)."
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Slope,slope,SRTM (GEE),USGS/SRTMGL1_003,,Derived from DEM using slope function in GEE.
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Bulk Density (Oven Dry),bdod_0-5cm_mean,ISRIC,projects/soilgrids-isric/bdod_mean,,Mass of dry soil per unit volume
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Soil Moisture,volumetric_soil_water_layer_1,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Volumetric soil moisture in the top 0â€“10 cm layer (mÂ³/mÂ³).
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Soil Organic Carbon,ocd_0-5cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Soil Organic Carbon,ocd_5-15cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Soil Organic Carbon,ocd_15-30cm_mean,ISRIC,projects/soilgrids-isric/ocd_mean,,Soil organic carbon content (g/kg) from SoilGrids dataset.
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Soil Temperature,soil_temperature_level_1,ERA5-Land,ECMWF/ERA5_LAND/HOURLY,,Soil temperature at depth level 1 (Â°C).
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Soil Texture,sand_0-5cm_mean,ISRIC,projects/soilgrids-isric/sand_mean,,"Percentage composition of sand, silt, and clay in the soil."
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Soil Texture,silt_0-5cm_mean,ISRIC,projects/soilgrids-isric/silt_mean,,"Percentage composition of sand, silt, and clay in the soil."
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Soil Texture,clay_0-5cm_mean,ISRIC,projects/soilgrids-isric/clay_mean,,"Percentage composition of sand, silt, and clay in the soil."
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Soil pH,phh2o_0-5cm_mean,ISRIC,projects/soilgrids-isric/phh2o_mean,,Soil pH measured in Hâ‚‚O solution (0â€“5 cm).
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Soil Nitrogen,nitrogen_0-5cm_mean,ISRIC,projects/soilgrids-isric/nitrogen_mean,,Amount of nitrogen in soil
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Solar Radiation,ALLSKY_SFC_SW_DWN,NASA POWER,NASA POWER,,Downwelling shortwave radiation (MJ/mÂ²/day).
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Tavg,T2M,NASA POWER,NASA POWER,,Mean daily temperature (Tmax + Tmin)/2 (Â°C).
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Tmax,T2M_MAX,NASA POWER,NASA POWER,,Daily maximum temperature (Â°C).
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Tmin,T2M_MIN,NASA POWER,NASA POWER,,Daily minimum temperature (Â°C).
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,DTR,Derived,NASA POWER,NASA POWER,,Diurnal Temperature Range  DTR=Tmax−Tmin ​
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,VPD,Derived,NASA POWER,NASA POWER,,VPD = es(T) - ea(Td)   es(T) = 0.6108 * exp(17.27*T/(T+237.3))   (saturation vapor pressure in kPa) ea(Td) = 0.6108 * exp(17.27*Td/(Td+237.3)) (actual vapor pressure in kPa)
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Dew Point Temperature,Derived,NASA POWER,NASA POWER,,Dew Point Temperature at 2 meters (°C)
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Relative Humidity,RH2M,NASA POWER,NASA POWER,,RH2M stands for Relative Humidity at 2 meters above ground level (%).
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Wind Speed,WS2M,NASA POWER,NASA POWER,,WindSpeed = sqrt(u10Â² + v10Â²) (m/s).
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,fPAR,Fpar_500m,MODIS/061/MOD15A2H (MODIS),MODIS/061/MOD15A2H,,"Fraction of absorbed photosynthetically active radiation, derived from Sentinel-2 surface reflectance."
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Skin Temperature,skin_temperature,ERA5-Land,ECMWF/ERA5_LAND/DAILY,,Surface skin temperature from ERA5-Land.
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,SAVI,Derived,Sentinel-2 (GEE),COPERNICUS/S2,,Soil Adjusted Vegetation Index.
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,NDRE (Red-Edge NDVI),Derived,Sentinel-2 (GEE),COPERNICUS/S3,,"NDRE = (NIR − RedEdge) / (NIR + RedEdge). Sentinel-2 bands: NIR=B8 (or B8A), Red-Edge=B5/B6/B7. Sensitive to chlorophyll/N status, shown effective for sunflower yield mapping."
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,Chlorophyll Index Red-Edge (CIrededge),Derived,Sentinel-2 (GEE),COPERNICUS/S4,,"CIre = (NIR / RedEdge) − 1 (e.g., B8/B5 − 1). Tracks canopy chlorophyll; robust for stress detection."
2016-07-15,43.11323,-7.572,ES112,2331.0,7130,SA,D,43.11323,-7.572,RVI (Radar Vegetation Index),Derived,Sentinel-1 (GEE),COPERNICUS/S1_GRD,,"RVI = 4·VH / (VV + VH) from calibrated σº VV,VH. Useful SAR proxy for structure/biomass without optical data."
