date,ALLSKY_SFC_SW_DWN,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,latitude,longitude,DEW POINT TEMPERATURE,DTR,VPD
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.502728,105.233111,25.37304309839621,4.350000000000001,0.35752549714924664
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.505349,105.165087,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.505349,105.165087,24.952783099635962,5.34,0.5332377150662087
2022-04-03,19.86,81.35,26.93,31.31,23.54,2.76,10.505489,105.203926,23.45507529294824,7.77,0.6622101242185564
2022-04-01,13.91,87.54,27.37,30.3,25.84,2.83,10.50915,105.265098,25.111718111232275,4.460000000000001,0.4539761277216749
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.50915,105.265098,25.37304309839621,4.350000000000001,0.35752549714924664
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.510203,105.111601,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.510203,105.111601,25.335976457808076,3.620000000000001,0.25866298156386003
2022-04-01,13.91,87.54,27.37,30.3,25.84,2.83,10.510542,105.248554,25.111718111232275,4.460000000000001,0.4539761277216749
2022-07-15,15.33,90.06,27.15,29.75,25.4,2.68,10.510542,105.248554,25.37304309839621,4.350000000000001,0.35752549714924664
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.51191,105.170596,24.952783099635962,5.34,0.5332377150662087
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.513536,105.127422,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-03,19.86,81.35,26.93,31.31,23.54,2.76,10.514912,105.216308,23.45507529294824,7.77,0.6622101242185564
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.521024,105.146349,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.521024,105.146349,24.952783099635962,5.34,0.5332377150662087
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.521154,105.115666,25.335976457808076,3.620000000000001,0.25866298156386003
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.522164,105.178664,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.522164,105.178664,24.952783099635962,5.34,0.5332377150662087
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.522821,105.229739,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-03,19.86,81.35,26.93,31.31,23.54,2.76,10.522871,105.184845,23.45507529294824,7.77,0.6622101242185564
2022-07-14,18.62,89.66,26.65,29.19,24.7,3.22,10.522871,105.184845,24.80498046868136,4.490000000000002,0.3611537133149726
2022-04-01,13.91,87.54,27.37,30.3,25.84,2.83,10.524082,105.268907,25.111718111232275,4.460000000000001,0.4539761277216749
2022-04-01,13.91,87.54,27.37,30.3,25.84,2.83,10.524439,105.254678,25.111718111232275,4.460000000000001,0.4539761277216749
2022-07-14,18.62,89.66,26.65,29.19,24.7,3.22,10.524439,105.254678,24.80498046868136,4.490000000000002,0.3611537133149726
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.5263,105.091077,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.527277,105.237319,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-03,19.86,81.35,26.93,31.31,23.54,2.76,10.527792,105.204924,23.45507529294824,7.77,0.6622101242185564
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.531488,105.186775,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.533759,105.243145,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-13,11.35,92.56,26.21,27.9,24.88,3.85,10.533759,105.243145,24.90476104212892,3.0199999999999996,0.2532125702380937
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.534074,105.126326,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-20,6.87,92.59,26.64,28.64,25.02,2.61,10.534074,105.126326,25.335976457808076,3.620000000000001,0.25866298156386003
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.534615,105.134916,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.534615,105.134916,24.952783099635962,5.34,0.5332377150662087
2022-07-14,18.62,89.66,26.65,29.19,24.7,3.22,10.535058,105.252744,24.80498046868136,4.490000000000002,0.3611537133149726
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.536087,105.175145,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-01,13.91,87.54,27.37,30.3,25.84,2.83,10.536277,105.293087,25.111718111232275,4.460000000000001,0.4539761277216749
2022-07-14,18.62,89.66,26.65,29.19,24.7,3.22,10.536277,105.293087,24.80498046868136,4.490000000000002,0.3611537133149726
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.539297,105.225673,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-06,20.96,81.1,27.83,32.11,24.73,1.14,10.540457,105.207852,24.28008545051571,7.379999999999999,0.7073657557281703
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.542192,105.18792,24.952783099635962,5.34,0.5332377150662087
2022-04-01,13.91,87.54,27.37,30.3,25.84,2.83,10.542998,105.261159,25.111718111232275,4.460000000000001,0.4539761277216749
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.545098,105.112895,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.546629,105.163964,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.546629,105.163964,24.952783099635962,5.34,0.5332377150662087
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.546679,105.126512,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.546679,105.126512,24.952783099635962,5.34,0.5332377150662087
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.546857,105.181035,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.546857,105.181035,24.952783099635962,5.34,0.5332377150662087
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.547628,105.146859,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.547628,105.146859,24.952783099635962,5.34,0.5332377150662087
2022-07-13,11.35,92.56,26.21,27.9,24.88,3.85,10.548011,105.248097,24.90476104212892,3.0199999999999996,0.2532125702380937
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.548566,105.198194,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.548566,105.198194,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-01,13.91,87.54,27.37,30.3,25.84,2.83,10.549477,105.273725,25.111718111232275,4.460000000000001,0.4539761277216749
2022-04-06,20.96,81.1,27.83,32.11,24.73,1.14,10.550361,105.218667,24.28008545051571,7.379999999999999,0.7073657557281703
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.552114,105.091399,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.554634,105.1522,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.555822,105.1711,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.555822,105.1711,24.952783099635962,5.34,0.5332377150662087
2022-04-12,21.59,80.47,28.25,32.54,24.97,2.09,10.557185,105.227883,24.55819484380857,7.57,0.7490345980684868
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.557257,105.1886,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.558195,105.203328,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.559295,105.124493,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.560601,105.1792,24.952783099635962,5.34,0.5332377150662087
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.562531,105.169469,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.564704,105.19729,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.56526,105.088832,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.565493,105.106594,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.565735,105.172074,24.534853223742125,7.050000000000001,0.6564479686942216
2022-07-28,19.71,85.56,27.6,30.48,25.14,1.61,10.565735,105.172074,24.952783099635962,5.34,0.5332377150662087
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.567359,105.177342,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.56984,105.190938,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.570816,105.208925,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.571202,105.135919,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.571202,105.135919,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.571793,105.16066,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.571793,105.16066,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.576126,105.183375,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.576126,105.183375,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.580993,105.154027,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.581404,105.200348,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.58174,105.119446,24.718132979284118,3.3900000000000006,0.344620389017771
2022-08-09,17.2,89.52,24.86,27.03,23.04,3.43,10.585209,105.164803,23.013919027872713,3.990000000000002,0.32922469462620946
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.585739,105.193578,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.585739,105.193578,24.718132979284118,3.3900000000000006,0.344620389017771
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.588345,105.091229,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.590564,105.128439,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.590564,105.128439,24.718132979284118,3.3900000000000006,0.344620389017771
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.592696,105.11414,24.718132979284118,3.3900000000000006,0.344620389017771
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.59278,105.103464,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.593644,105.075243,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.593644,105.075243,24.718132979284118,3.3900000000000006,0.344620389017771
2022-08-09,17.2,89.52,24.86,27.03,23.04,3.43,10.594603,105.175686,23.013919027872713,3.990000000000002,0.32922469462620946
2022-04-12,21.59,80.47,28.25,32.54,24.97,2.09,10.595261,105.15779,24.55819484380857,7.57,0.7490345980684868
2022-04-12,21.59,80.47,28.25,32.54,24.97,2.09,10.599524,105.186221,24.55819484380857,7.57,0.7490345980684868
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.603094,105.127872,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-12,21.59,80.47,28.25,32.54,24.97,2.09,10.603991,105.147312,24.55819484380857,7.57,0.7490345980684868
2022-08-09,17.2,89.52,24.86,27.03,23.04,3.43,10.603991,105.147312,23.013919027872713,3.990000000000002,0.32922469462620946
2022-04-12,21.59,80.47,28.25,32.54,24.97,2.09,10.605148,105.164514,24.55819484380857,7.57,0.7490345980684868
2022-08-09,17.2,89.52,24.86,27.03,23.04,3.43,10.605148,105.164514,23.013919027872713,3.990000000000002,0.32922469462620946
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.608536,105.076041,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.612095,105.141919,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.612095,105.141919,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-12,21.59,80.47,28.25,32.54,24.97,2.09,10.61225,105.175364,24.55819484380857,7.57,0.7490345980684868
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.612317,105.116551,24.718132979284118,3.3900000000000006,0.344620389017771
2022-08-09,17.2,89.52,24.86,27.03,23.04,3.43,10.615175,105.153736,23.013919027872713,3.990000000000002,0.32922469462620946
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.619493,105.095029,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.619493,105.095029,24.718132979284118,3.3900000000000006,0.344620389017771
2022-08-09,17.2,89.52,24.86,27.03,23.04,3.43,10.619835,105.201297,23.013919027872713,3.990000000000002,0.32922469462620946
2022-08-09,17.2,89.52,24.86,27.03,23.04,3.43,10.621354,105.162316,23.013919027872713,3.990000000000002,0.32922469462620946
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.623506,105.132794,24.718132979284118,3.3900000000000006,0.344620389017771
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.625462,105.098238,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.626774,105.140369,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.628311,105.12253,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.628311,105.12253,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-12,21.59,80.47,28.25,32.54,24.97,2.09,10.630244,105.19128,24.55819484380857,7.57,0.7490345980684868
2022-08-09,17.2,89.52,24.86,27.03,23.04,3.43,10.633572,105.172813,23.013919027872713,3.990000000000002,0.32922469462620946
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.634849,105.13078,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.634849,105.13078,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.636733,105.155635,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.636733,105.155635,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.64394,105.165296,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.64683,105.119494,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.649258,105.142121,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.649258,105.142121,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.653314,105.174185,24.534853223742125,7.050000000000001,0.6564479686942216
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.663484,105.168203,24.534853223742125,7.050000000000001,0.6564479686942216
2022-08-05,18.31,90.04,26.49,28.52,25.13,2.72,10.663484,105.168203,24.718132979284118,3.3900000000000006,0.344620389017771
2022-04-10,19.36,82.44,27.81,31.8,24.75,1.74,10.676956,105.147011,24.534853223742125,7.050000000000001,0.6564479686942216
