date,latitude,longitude,potential_evaporation_max,potential_evaporation_mean,potential_evaporation_min,total_precipitation_max,total_precipitation_mean,total_precipitation_min,skin_temperature_max,skin_temperature_mean,skin_temperature_min,soil_temperature_level_1_max,soil_temperature_level_1_mean,soil_temperature_level_1_min,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_1_min,irrigation_mm
2022-07-12,10.31856,105.374468,69.783,69.783,69.783,455.887,455.887,455.887,25.21,25.21,25.21,26.36,26.36,26.36,0.4216988881429036,0.4216988881429036,0.4216988881429036,0.0
2022-07-12,10.320676,105.364971,69.783,69.783,69.783,455.887,455.887,455.887,25.21,25.21,25.21,26.36,26.36,26.36,0.4216988881429036,0.4216988881429036,0.4216988881429036,0.0
2022-07-12,10.331447,105.158675,66.094,66.094,66.094,379.664,379.664,379.664,25.06,25.06,25.06,26.24,26.24,26.24,0.4877281188964844,0.4877281188964844,0.4877281188964844,0.0
2022-07-12,10.334417,105.375498,69.783,69.783,69.783,455.887,455.887,455.887,25.21,25.21,25.21,26.36,26.36,26.36,0.4216988881429036,0.4216988881429036,0.4216988881429036,0.0
2022-07-12,10.34297,105.382435,69.783,69.783,69.783,455.887,455.887,455.887,25.21,25.21,25.21,26.36,26.36,26.36,0.4216988881429036,0.4216988881429036,0.4216988881429036,0.0
2022-07-12,10.35091,105.142796,,,,,,,,,,,,,,,,
2022-07-12,10.35853,105.127583,66.094,66.094,66.094,379.664,379.664,379.664,25.06,25.06,25.06,26.24,26.24,26.24,0.4877281188964844,0.4877281188964844,0.4877281188964844,0.0
2022-07-12,10.364419,105.164984,66.094,66.094,66.094,379.664,379.664,379.664,25.06,25.06,25.06,26.24,26.24,26.24,0.4877281188964844,0.4877281188964844,0.4877281188964844,0.0
2022-07-12,10.368598,105.136423,66.094,66.094,66.094,379.664,379.664,379.664,25.06,25.06,25.06,26.24,26.24,26.24,0.4877281188964844,0.4877281188964844,0.4877281188964844,0.0
2022-07-13,10.533759,105.243145,51.841,51.841,51.841,159.53,159.53,159.53,24.6,24.6,24.6,25.8,25.8,25.8,0.42071278889973956,0.42071278889973956,0.42071278889973956,0.0
2022-07-13,10.548011,105.248097,51.841,51.841,51.841,159.53,159.53,159.53,24.6,24.6,24.6,25.8,25.8,25.8,0.42071278889973956,0.42071278889973956,0.42071278889973956,0.0
2022-07-14,10.37346,105.184697,88.161,88.161,88.161,59.074,59.074,59.074,26.31,26.31,26.31,26.71,26.71,26.71,0.49947357177734375,0.49947357177734375,0.49947357177734375,29.087
2022-07-14,10.375619,105.124248,,,,,,,,,,,,,,,,
2022-07-14,10.378511,105.144998,88.161,88.161,88.161,59.074,59.074,59.074,26.31,26.31,26.31,26.71,26.71,26.71,0.49947357177734375,0.49947357177734375,0.49947357177734375,29.087
2022-07-14,10.379507,105.154892,88.161,88.161,88.161,59.074,59.074,59.074,26.31,26.31,26.31,26.71,26.71,26.71,0.49947357177734375,0.49947357177734375,0.49947357177734375,29.087
2022-07-14,10.381544,105.174719,88.161,88.161,88.161,59.074,59.074,59.074,26.31,26.31,26.31,26.71,26.71,26.71,0.49947357177734375,0.49947357177734375,0.49947357177734375,29.087
2022-07-14,10.389374,105.169781,88.161,88.161,88.161,59.074,59.074,59.074,26.31,26.31,26.31,26.71,26.71,26.71,0.49947357177734375,0.49947357177734375,0.49947357177734375,29.087
2022-07-14,10.391295,105.178235,88.161,88.161,88.161,59.074,59.074,59.074,26.31,26.31,26.31,26.71,26.71,26.71,0.49947357177734375,0.49947357177734375,0.49947357177734375,29.087
2022-07-14,10.391781,105.161155,88.161,88.161,88.161,59.074,59.074,59.074,26.31,26.31,26.31,26.71,26.71,26.71,0.49947357177734375,0.49947357177734375,0.49947357177734375,29.087
2022-07-14,10.395094,105.169245,88.161,88.161,88.161,59.074,59.074,59.074,26.31,26.31,26.31,26.71,26.71,26.71,0.49947357177734375,0.49947357177734375,0.49947357177734375,29.087
2022-07-14,10.395734,105.143745,88.161,88.161,88.161,59.074,59.074,59.074,26.31,26.31,26.31,26.71,26.71,26.71,0.49947357177734375,0.49947357177734375,0.49947357177734375,29.087
2022-07-14,10.396044,105.180167,88.161,88.161,88.161,59.074,59.074,59.074,26.31,26.31,26.31,26.71,26.71,26.71,0.49947357177734375,0.49947357177734375,0.49947357177734375,29.087
2022-07-14,10.44784,105.141425,85.694,85.694,85.694,58.933,58.933,58.933,26.23,26.23,26.23,26.67,26.67,26.67,0.44047991434733075,0.44047991434733075,0.44047991434733075,26.76
2022-07-14,10.461453,105.172294,85.694,85.694,85.694,58.933,58.933,58.933,26.23,26.23,26.23,26.67,26.67,26.67,0.44047991434733075,0.44047991434733075,0.44047991434733075,26.76
2022-07-14,10.467778,105.163448,85.694,85.694,85.694,58.933,58.933,58.933,26.23,26.23,26.23,26.67,26.67,26.67,0.44047991434733075,0.44047991434733075,0.44047991434733075,26.76
2022-07-14,10.522871,105.184845,78.444,78.444,78.444,56.566,56.566,56.566,26.05,26.05,26.05,26.58,26.58,26.58,0.4266211191813151,0.4266211191813151,0.4266211191813151,21.879
2022-07-14,10.524439,105.254678,,,,,,,,,,,,,,,,
2022-07-14,10.535058,105.252744,81.754,81.754,81.754,48.653,48.653,48.653,26.08,26.08,26.08,26.61,26.61,26.61,0.4108804066975911,0.4108804066975911,0.4108804066975911,33.101
2022-07-14,10.536277,105.293087,81.754,81.754,81.754,48.653,48.653,48.653,26.08,26.08,26.08,26.61,26.61,26.61,0.4108804066975911,0.4108804066975911,0.4108804066975911,33.101
2022-07-15,10.384444,105.3447,90.266,90.266,90.266,118.646,118.646,118.646,26.78,26.78,26.78,27.36,27.36,27.36,0.40634600321451825,0.40634600321451825,0.40634600321451825,0.0
2022-07-15,10.390554,105.336857,90.266,90.266,90.266,118.646,118.646,118.646,26.78,26.78,26.78,27.36,27.36,27.36,0.40634600321451825,0.40634600321451825,0.40634600321451825,0.0
2022-07-15,10.391149,105.359279,90.266,90.266,90.266,118.646,118.646,118.646,26.78,26.78,26.78,27.36,27.36,27.36,0.40634600321451825,0.40634600321451825,0.40634600321451825,0.0
2022-07-15,10.391491,105.34899,90.266,90.266,90.266,118.646,118.646,118.646,26.78,26.78,26.78,27.36,27.36,27.36,0.40634600321451825,0.40634600321451825,0.40634600321451825,0.0
2022-07-15,10.399353,105.356462,,,,,,,,,,,,,,,,
2022-07-15,10.405902,105.36283,89.894,89.894,89.894,124.984,124.984,124.984,26.85,26.85,26.85,27.43,27.43,27.43,0.4099890391031901,0.4099890391031901,0.4099890391031901,0.0
2022-07-15,10.409367,105.355252,89.894,89.894,89.894,124.984,124.984,124.984,26.85,26.85,26.85,27.43,27.43,27.43,0.4099890391031901,0.4099890391031901,0.4099890391031901,0.0
2022-07-15,10.419561,105.277369,92.461,92.461,92.461,102.008,102.008,102.008,26.91,26.91,26.91,27.48,27.48,27.48,0.4104169209798177,0.4104169209798177,0.4104169209798177,0.0
2022-07-15,10.420981,105.295797,92.461,92.461,92.461,102.008,102.008,102.008,26.91,26.91,26.91,27.48,27.48,27.48,0.4104169209798177,0.4104169209798177,0.4104169209798177,0.0
2022-07-15,10.43531,105.292557,92.461,92.461,92.461,102.008,102.008,102.008,26.91,26.91,26.91,27.48,27.48,27.48,0.4104169209798177,0.4104169209798177,0.4104169209798177,0.0
2022-07-15,10.458369,105.270803,92.461,92.461,92.461,102.008,102.008,102.008,26.91,26.91,26.91,27.48,27.48,27.48,0.4104169209798177,0.4104169209798177,0.4104169209798177,0.0
2022-07-15,10.467721,105.192464,97.356,97.356,97.356,80.255,80.255,80.255,27.01,27.01,27.01,27.48,27.48,27.48,0.43887964884440106,0.43887964884440106,0.43887964884440106,17.101
2022-07-15,10.469839,105.211568,92.461,92.461,92.461,102.008,102.008,102.008,26.91,26.91,26.91,27.48,27.48,27.48,0.4104169209798177,0.4104169209798177,0.4104169209798177,0.0
2022-07-15,10.470013,105.264425,92.461,92.461,92.461,102.008,102.008,102.008,26.91,26.91,26.91,27.48,27.48,27.48,0.4104169209798177,0.4104169209798177,0.4104169209798177,0.0
2022-07-15,10.470305,105.287062,92.461,92.461,92.461,102.008,102.008,102.008,26.91,26.91,26.91,27.48,27.48,27.48,0.4104169209798177,0.4104169209798177,0.4104169209798177,0.0
2022-07-15,10.476738,105.227333,92.461,92.461,92.461,102.008,102.008,102.008,26.91,26.91,26.91,27.48,27.48,27.48,0.4104169209798177,0.4104169209798177,0.4104169209798177,0.0
2022-07-15,10.48195,105.238448,92.461,92.461,92.461,102.008,102.008,102.008,26.91,26.91,26.91,27.48,27.48,27.48,0.4104169209798177,0.4104169209798177,0.4104169209798177,0.0
2022-07-15,10.485812,105.267525,92.461,92.461,92.461,102.008,102.008,102.008,26.91,26.91,26.91,27.48,27.48,27.48,0.4104169209798177,0.4104169209798177,0.4104169209798177,0.0
2022-07-15,10.485917,105.210104,92.461,92.461,92.461,102.008,102.008,102.008,26.91,26.91,26.91,27.48,27.48,27.48,0.4104169209798177,0.4104169209798177,0.4104169209798177,0.0
2022-07-15,10.492098,105.216926,92.461,92.461,92.461,102.008,102.008,102.008,26.91,26.91,26.91,27.48,27.48,27.48,0.4104169209798177,0.4104169209798177,0.4104169209798177,0.0
2022-07-15,10.494104,105.291042,92.461,92.461,92.461,102.008,102.008,102.008,26.91,26.91,26.91,27.48,27.48,27.48,0.4104169209798177,0.4104169209798177,0.4104169209798177,0.0
2022-07-15,10.494453,105.241281,92.461,92.461,92.461,102.008,102.008,102.008,26.91,26.91,26.91,27.48,27.48,27.48,0.4104169209798177,0.4104169209798177,0.4104169209798177,0.0
2022-07-15,10.501829,105.273585,94.888,94.888,94.888,105.865,105.865,105.865,26.91,26.91,26.91,27.47,27.47,27.47,0.4098987579345703,0.4098987579345703,0.4098987579345703,0.0
2022-07-15,10.50203,105.222373,94.888,94.888,94.888,105.865,105.865,105.865,26.91,26.91,26.91,27.47,27.47,27.47,0.4098987579345703,0.4098987579345703,0.4098987579345703,0.0
2022-07-15,10.502728,105.233111,94.888,94.888,94.888,105.865,105.865,105.865,26.91,26.91,26.91,27.47,27.47,27.47,0.4098987579345703,0.4098987579345703,0.4098987579345703,0.0
2022-07-15,10.50915,105.265098,94.888,94.888,94.888,105.865,105.865,105.865,26.91,26.91,26.91,27.47,27.47,27.47,0.4098987579345703,0.4098987579345703,0.4098987579345703,0.0
2022-07-15,10.510542,105.248554,94.888,94.888,94.888,105.865,105.865,105.865,26.91,26.91,26.91,27.47,27.47,27.47,0.4098987579345703,0.4098987579345703,0.4098987579345703,0.0
2022-07-17,10.375656,105.29185,,,,,,,,,,,,,,,,
2022-07-17,10.378696,105.309113,94.671,94.671,94.671,127.637,127.637,127.637,27.19,27.19,27.19,27.88,27.88,27.88,0.41150474548339844,0.41150474548339844,0.41150474548339844,0.0
2022-07-17,10.386495,105.284636,97.895,97.895,97.895,128.109,128.109,128.109,27.16,27.16,27.16,27.81,27.81,27.81,0.4193433125813802,0.4193433125813802,0.4193433125813802,0.0
2022-07-17,10.396712,105.324921,94.671,94.671,94.671,127.637,127.637,127.637,27.19,27.19,27.19,27.88,27.88,27.88,0.41150474548339844,0.41150474548339844,0.41150474548339844,0.0
2022-07-17,10.396951,105.281083,97.895,97.895,97.895,128.109,128.109,128.109,27.16,27.16,27.16,27.81,27.81,27.81,0.4193433125813802,0.4193433125813802,0.4193433125813802,0.0
2022-07-17,10.415137,105.316832,90.862,90.862,90.862,132.179,132.179,132.179,27.16,27.16,27.16,27.87,27.87,27.87,0.41489601135253906,0.41489601135253906,0.41489601135253906,0.0
2022-07-17,10.421158,105.237197,95.267,95.267,95.267,130.024,130.024,130.024,27.24,27.24,27.24,27.96,27.96,27.96,0.4122384389241536,0.4122384389241536,0.4122384389241536,0.0
2022-07-19,10.370371,105.275589,86.976,86.976,86.976,274.087,274.087,274.087,26.88,26.88,26.88,27.78,27.78,27.78,0.42202123006184894,0.42202123006184894,0.42202123006184894,0.0
2022-07-19,10.374004,105.228649,86.976,86.976,86.976,274.087,274.087,274.087,26.88,26.88,26.88,27.78,27.78,27.78,0.42202123006184894,0.42202123006184894,0.42202123006184894,0.0
2022-07-19,10.374524,105.255016,,,,,,,,,,,,,,,,
2022-07-19,10.375756,105.208993,,,,,,,,,,,,,,,,
2022-07-19,10.392248,105.227502,86.976,86.976,86.976,274.087,274.087,274.087,26.88,26.88,26.88,27.78,27.78,27.78,0.42202123006184894,0.42202123006184894,0.42202123006184894,0.0
2022-07-19,10.394517,105.260713,86.976,86.976,86.976,274.087,274.087,274.087,26.88,26.88,26.88,27.78,27.78,27.78,0.42202123006184894,0.42202123006184894,0.42202123006184894,0.0
2022-07-19,10.402927,105.235656,86.611,86.611,86.611,270.493,270.493,270.493,26.97,26.97,26.97,27.87,27.87,27.87,0.41156768798828125,0.41156768798828125,0.41156768798828125,0.0
2022-07-19,10.404721,105.258428,86.611,86.611,86.611,270.493,270.493,270.493,26.97,26.97,26.97,27.87,27.87,27.87,0.41156768798828125,0.41156768798828125,0.41156768798828125,0.0
2022-07-19,10.406199,105.248616,86.611,86.611,86.611,270.493,270.493,270.493,26.97,26.97,26.97,27.87,27.87,27.87,0.41156768798828125,0.41156768798828125,0.41156768798828125,0.0
2022-07-20,10.195117,105.200047,52.06,52.891,54.553,398.649,389.223,370.369,25.46,25.45,25.43,26.49,26.48,26.48,0.4767589569091797,0.46039136250813806,0.4522075653076172,0.0
2022-07-20,10.205563,105.193771,51.657,51.657,51.657,391.393,391.393,391.393,25.51,25.51,25.51,26.57,26.57,26.57,0.45356305440266925,0.45356305440266925,0.45356305440266925,0.0
2022-07-20,10.208515,105.202809,51.657,53.342,54.185,391.393,373.871,365.11,25.51,25.43,25.38,26.57,26.5,26.47,0.45356305440266925,0.44656138949924046,0.44306055704752606,0.0
2022-07-20,10.212886,105.174836,,,,,,,,,,,,,,,,
2022-07-20,10.214156,105.214175,54.185,54.185,54.185,365.11,365.11,365.11,25.38,25.38,25.38,26.47,26.47,26.47,0.44306055704752606,0.44306055704752606,0.44306055704752606,0.0
2022-07-20,10.227394,105.164987,51.657,51.657,51.657,391.393,391.393,391.393,25.51,25.51,25.51,26.57,26.57,26.57,0.45356305440266925,0.45356305440266925,0.45356305440266925,0.0
2022-07-20,10.232673,105.15164,51.657,51.657,51.657,391.393,391.393,391.393,25.51,25.51,25.51,26.57,26.57,26.57,0.45356305440266925,0.45356305440266925,0.45356305440266925,0.0
2022-07-20,10.245058,105.178415,51.657,51.657,51.657,391.393,391.393,391.393,25.51,25.51,25.51,26.57,26.57,26.57,0.45356305440266925,0.45356305440266925,0.45356305440266925,0.0
2022-07-20,10.246984,105.216849,54.185,54.185,54.185,365.11,365.11,365.11,25.38,25.38,25.38,26.47,26.47,26.47,0.44306055704752606,0.44306055704752606,0.44306055704752606,0.0
2022-07-20,10.248814,105.361138,54.558,54.558,54.558,324.749,324.749,324.749,25.44,25.44,25.44,26.55,26.55,26.55,0.4277172088623047,0.4277172088623047,0.4277172088623047,0.0
2022-07-20,10.249044,105.347198,,,,,,,,,,,,,,,,
2022-07-20,10.254048,105.172039,51.657,51.657,51.657,391.393,391.393,391.393,25.51,25.51,25.51,26.57,26.57,26.57,0.45356305440266925,0.45356305440266925,0.45356305440266925,0.0
2022-07-20,10.258961,105.323388,54.558,54.558,54.558,324.749,324.749,324.749,25.44,25.44,25.44,26.55,26.55,26.55,0.4277172088623047,0.4277172088623047,0.4277172088623047,0.0
2022-07-20,10.265977,105.125368,51.657,51.657,51.657,391.393,391.393,391.393,25.51,25.51,25.51,26.57,26.57,26.57,0.45356305440266925,0.45356305440266925,0.45356305440266925,0.0
2022-07-20,10.268095,105.344826,54.558,54.558,54.558,324.749,324.749,324.749,25.44,25.44,25.44,26.55,26.55,26.55,0.4277172088623047,0.4277172088623047,0.4277172088623047,0.0
2022-07-20,10.268524,105.337611,54.558,54.558,54.558,324.749,324.749,324.749,25.44,25.44,25.44,26.55,26.55,26.55,0.4277172088623047,0.4277172088623047,0.4277172088623047,0.0
2022-07-20,10.272277,105.291556,54.185,54.185,54.185,365.11,365.11,365.11,25.38,25.38,25.38,26.47,26.47,26.47,0.44306055704752606,0.44306055704752606,0.44306055704752606,0.0
2022-07-20,10.277579,105.307934,54.558,54.558,54.558,324.749,324.749,324.749,25.44,25.44,25.44,26.55,26.55,26.55,0.4277172088623047,0.4277172088623047,0.4277172088623047,0.0
2022-07-20,10.282365,105.276189,54.185,54.185,54.185,365.11,365.11,365.11,25.38,25.38,25.38,26.47,26.47,26.47,0.44306055704752606,0.44306055704752606,0.44306055704752606,0.0
2022-07-20,10.282445,105.330149,54.558,54.558,54.558,324.749,324.749,324.749,25.44,25.44,25.44,26.55,26.55,26.55,0.4277172088623047,0.4277172088623047,0.4277172088623047,0.0
2022-07-20,10.298963,105.275991,54.185,54.185,54.185,365.11,365.11,365.11,25.38,25.38,25.38,26.47,26.47,26.47,0.44306055704752606,0.44306055704752606,0.44306055704752606,0.0
2022-07-20,10.303589,105.234936,52.961,52.961,52.961,369.626,369.626,369.626,25.59,25.59,25.59,26.71,26.71,26.71,0.42813682556152344,0.42813682556152344,0.42813682556152344,0.0
2022-07-20,10.306769,105.34023,52.989,52.989,52.989,347.64,347.64,347.64,25.66,25.66,25.66,26.71,26.71,26.71,0.4198131561279297,0.4198131561279297,0.4198131561279297,0.0
2022-07-20,10.3154,105.280846,52.961,52.961,52.961,369.626,369.626,369.626,25.59,25.59,25.59,26.71,26.71,26.71,0.42813682556152344,0.42813682556152344,0.42813682556152344,0.0
2022-07-20,10.316024,105.309873,52.989,52.989,52.989,347.64,347.64,347.64,25.66,25.66,25.66,26.71,26.71,26.71,0.4198131561279297,0.4198131561279297,0.4198131561279297,0.0
2022-07-20,10.319903,105.230831,52.961,52.961,52.961,369.626,369.626,369.626,25.59,25.59,25.59,26.71,26.71,26.71,0.42813682556152344,0.42813682556152344,0.42813682556152344,0.0
2022-07-20,10.320371,105.259016,52.961,52.961,52.961,369.626,369.626,369.626,25.59,25.59,25.59,26.71,26.71,26.71,0.42813682556152344,0.42813682556152344,0.42813682556152344,0.0
2022-07-20,10.325047,105.251136,,,,,,,,,,,,,,,,
2022-07-20,10.327284,105.359541,52.989,52.989,52.989,347.64,347.64,347.64,25.66,25.66,25.66,26.71,26.71,26.71,0.4198131561279297,0.4198131561279297,0.4198131561279297,0.0
2022-07-20,10.327543,105.350908,52.989,52.989,52.989,347.64,347.64,347.64,25.66,25.66,25.66,26.71,26.71,26.71,0.4198131561279297,0.4198131561279297,0.4198131561279297,0.0
2022-07-20,10.327617,105.33024,52.989,52.989,52.989,347.64,347.64,347.64,25.66,25.66,25.66,26.71,26.71,26.71,0.4198131561279297,0.4198131561279297,0.4198131561279297,0.0
2022-07-20,10.33114,105.278682,52.961,52.961,52.961,369.626,369.626,369.626,25.59,25.59,25.59,26.71,26.71,26.71,0.42813682556152344,0.42813682556152344,0.42813682556152344,0.0
2022-07-20,10.337977,105.288583,,,,,,,,,,,,,,,,
2022-07-20,10.339092,105.325101,52.989,52.989,52.989,347.64,347.64,347.64,25.66,25.66,25.66,26.71,26.71,26.71,0.4198131561279297,0.4198131561279297,0.4198131561279297,0.0
2022-07-20,10.342217,105.346028,52.989,52.989,52.989,347.64,347.64,347.64,25.66,25.66,25.66,26.71,26.71,26.71,0.4198131561279297,0.4198131561279297,0.4198131561279297,0.0
2022-07-20,10.342299,105.365285,52.989,52.989,52.989,347.64,347.64,347.64,25.66,25.66,25.66,26.71,26.71,26.71,0.4198131561279297,0.4198131561279297,0.4198131561279297,0.0
2022-07-20,10.345924,105.270456,52.961,52.961,52.961,369.626,369.626,369.626,25.59,25.59,25.59,26.71,26.71,26.71,0.42813682556152344,0.42813682556152344,0.42813682556152344,0.0
2022-07-20,10.400449,105.171793,,,,,,,,,,,,,,,,
2022-07-20,10.412311,105.176834,,,,,,,,,,,,,,,,
2022-07-20,10.417324,105.208881,53.429,53.429,53.429,354.002,354.002,354.002,25.72,25.72,25.72,26.76,26.76,26.76,0.42690277099609375,0.42690277099609375,0.42690277099609375,0.0
2022-07-20,10.426155,105.176598,54.614,54.614,54.614,359.297,359.297,359.297,25.65,25.65,25.65,26.82,26.82,26.82,0.45612208048502606,0.45612208048502606,0.45612208048502606,0.0
2022-07-20,10.427104,105.210954,53.429,53.429,53.429,354.002,354.002,354.002,25.72,25.72,25.72,26.76,26.76,26.76,0.42690277099609375,0.42690277099609375,0.42690277099609375,0.0
2022-07-20,10.447684,105.190977,54.614,54.614,54.614,359.297,359.297,359.297,25.65,25.65,25.65,26.82,26.82,26.82,0.45612208048502606,0.45612208048502606,0.45612208048502606,0.0
2022-07-20,10.44819,105.181879,54.614,54.614,54.614,359.297,359.297,359.297,25.65,25.65,25.65,26.82,26.82,26.82,0.45612208048502606,0.45612208048502606,0.45612208048502606,0.0
2022-07-20,10.452718,105.220233,53.429,53.429,53.429,354.002,354.002,354.002,25.72,25.72,25.72,26.76,26.76,26.76,0.42690277099609375,0.42690277099609375,0.42690277099609375,0.0
2022-07-20,10.452795,105.21348,53.429,53.429,53.429,354.002,354.002,354.002,25.72,25.72,25.72,26.76,26.76,26.76,0.42690277099609375,0.42690277099609375,0.42690277099609375,0.0
2022-07-20,10.458467,105.196191,54.614,54.614,54.614,359.297,359.297,359.297,25.65,25.65,25.65,26.82,26.82,26.82,0.45612208048502606,0.45612208048502606,0.45612208048502606,0.0
2022-07-20,10.459704,105.218744,53.429,53.429,53.429,354.002,354.002,354.002,25.72,25.72,25.72,26.76,26.76,26.76,0.42690277099609375,0.42690277099609375,0.42690277099609375,0.0
2022-07-20,10.460493,105.209967,53.429,53.429,53.429,354.002,354.002,354.002,25.72,25.72,25.72,26.76,26.76,26.76,0.42690277099609375,0.42690277099609375,0.42690277099609375,0.0
2022-07-20,10.463816,105.133945,54.614,54.614,54.614,359.297,359.297,359.297,25.65,25.65,25.65,26.82,26.82,26.82,0.45612208048502606,0.45612208048502606,0.45612208048502606,0.0
2022-07-20,10.465667,105.225904,53.429,53.429,53.429,354.002,354.002,354.002,25.72,25.72,25.72,26.76,26.76,26.76,0.42690277099609375,0.42690277099609375,0.42690277099609375,0.0
2022-07-20,10.48065,105.130089,54.614,54.614,54.614,359.297,359.297,359.297,25.65,25.65,25.65,26.82,26.82,26.82,0.45612208048502606,0.45612208048502606,0.45612208048502606,0.0
2022-07-20,10.501648,105.096892,53.015,53.015,53.015,417.679,417.679,417.679,25.64,25.64,25.64,26.8,26.8,26.8,0.4526894887288411,0.4526894887288411,0.4526894887288411,0.0
2022-07-20,10.510203,105.111601,52.735,52.735,52.735,367.052,367.052,367.052,25.68,25.68,25.68,26.75,26.75,26.75,0.4348901112874349,0.4348901112874349,0.4348901112874349,0.0
2022-07-20,10.521154,105.115666,52.735,52.735,52.735,367.052,367.052,367.052,25.68,25.68,25.68,26.75,26.75,26.75,0.4348901112874349,0.4348901112874349,0.4348901112874349,0.0
2022-07-20,10.534074,105.126326,52.735,52.735,52.735,367.052,367.052,367.052,25.68,25.68,25.68,26.75,26.75,26.75,0.4348901112874349,0.4348901112874349,0.4348901112874349,0.0
2022-07-21,10.358094,105.189541,56.374,56.374,56.374,176.857,176.857,176.857,24.91,24.91,24.91,26.17,26.17,26.17,0.491085688273112,0.491085688273112,0.491085688273112,0.0
2022-07-21,10.358727,105.222371,57.349,57.349,57.349,163.408,163.408,163.408,24.93,24.93,24.93,26.17,26.17,26.17,0.4232838948567708,0.4232838948567708,0.4232838948567708,0.0
2022-07-21,10.365734,105.267634,57.349,57.349,57.349,163.408,163.408,163.408,24.93,24.93,24.93,26.17,26.17,26.17,0.4232838948567708,0.4232838948567708,0.4232838948567708,0.0
2022-07-21,10.368014,105.238516,57.349,57.349,57.349,163.408,163.408,163.408,24.93,24.93,24.93,26.17,26.17,26.17,0.4232838948567708,0.4232838948567708,0.4232838948567708,0.0
2022-07-22,10.244181,105.230614,119.908,119.908,119.908,18.395,18.395,18.395,28.08,28.08,28.08,28.04,28.04,28.04,0.4414634704589844,0.4414634704589844,0.4414634704589844,101.514
2022-07-22,10.250745,105.24539,,,,,,,,,,,,,,,,
2022-07-22,10.275776,105.258985,,,,,,,,,,,,,,,,
2022-07-22,10.280407,105.223352,119.908,119.908,119.908,18.395,18.395,18.395,28.08,28.08,28.08,28.04,28.04,28.04,0.4414634704589844,0.4414634704589844,0.4414634704589844,101.514
2022-07-22,10.281994,105.246519,119.908,119.908,119.908,18.395,18.395,18.395,28.08,28.08,28.08,28.04,28.04,28.04,0.4414634704589844,0.4414634704589844,0.4414634704589844,101.514
2022-07-22,10.283233,105.260351,119.908,119.908,119.908,18.395,18.395,18.395,28.08,28.08,28.08,28.04,28.04,28.04,0.4414634704589844,0.4414634704589844,0.4414634704589844,101.514
2022-07-22,10.284315,105.252391,119.908,119.908,119.908,18.395,18.395,18.395,28.08,28.08,28.08,28.04,28.04,28.04,0.4414634704589844,0.4414634704589844,0.4414634704589844,101.514
2022-07-23,10.287565,105.192862,,,,,,,,,,,,,,,,
2022-07-23,10.290816,105.182958,115.489,115.489,115.489,107.571,107.571,107.571,28.67,28.67,28.67,28.93,28.93,28.93,0.48367754618326825,0.48367754618326825,0.48367754618326825,7.918
2022-07-23,10.299014,105.215448,119.14,119.14,119.14,131.406,131.406,131.406,28.55,28.55,28.55,28.76,28.76,28.76,0.45314598083496094,0.45314598083496094,0.45314598083496094,0.0
2022-07-23,10.303766,105.203102,117.531,117.531,117.531,134.54,134.54,134.54,28.84,28.84,28.84,29.11,29.11,29.11,0.41229693094889325,0.41229693094889325,0.41229693094889325,0.0
2022-07-23,10.309139,105.215737,117.531,117.531,117.531,134.54,134.54,134.54,28.84,28.84,28.84,29.11,29.11,29.11,0.41229693094889325,0.41229693094889325,0.41229693094889325,0.0
2022-07-23,10.318227,105.218967,117.531,117.531,117.531,134.54,134.54,134.54,28.84,28.84,28.84,29.11,29.11,29.11,0.41229693094889325,0.41229693094889325,0.41229693094889325,0.0
2022-07-23,10.319027,105.191902,121.626,121.626,121.626,106.776,106.776,106.776,29.03,29.03,29.03,29.32,29.32,29.32,0.4850616455078125,0.4850616455078125,0.4850616455078125,14.85
2022-07-23,10.321392,105.177554,121.626,121.626,121.626,106.776,106.776,106.776,29.03,29.03,29.03,29.32,29.32,29.32,0.4850616455078125,0.4850616455078125,0.4850616455078125,14.85
2022-07-23,10.327832,105.216844,117.531,117.531,117.531,134.54,134.54,134.54,28.84,28.84,28.84,29.11,29.11,29.11,0.41229693094889325,0.41229693094889325,0.41229693094889325,0.0
2022-07-23,10.337185,105.197822,,,,,,,,,,,,,,,,
2022-07-23,10.346876,105.206507,117.531,117.531,117.531,134.54,134.54,134.54,28.84,28.84,28.84,29.11,29.11,29.11,0.41229693094889325,0.41229693094889325,0.41229693094889325,0.0
2022-07-25,10.262681,105.14739,,,,,,,,,,,,,,,,
2022-07-25,10.284027,105.15814,114.925,114.925,114.925,41.207,41.207,41.207,28.42,28.42,28.42,29.01,29.01,29.01,0.4689871470133464,0.4689871470133464,0.4689871470133464,73.719
2022-07-25,10.297494,105.145318,114.925,114.925,114.925,41.207,41.207,41.207,28.42,28.42,28.42,29.01,29.01,29.01,0.4689871470133464,0.4689871470133464,0.4689871470133464,73.719
2022-07-25,10.30701,105.130668,118.216,118.216,118.216,38.165,38.165,38.165,28.82,28.82,28.82,29.42,29.42,29.42,0.46841176350911456,0.46841176350911456,0.46841176350911456,80.051
2022-07-25,10.320247,105.141848,118.216,118.216,118.216,38.165,38.165,38.165,28.82,28.82,28.82,29.42,29.42,29.42,0.46841176350911456,0.46841176350911456,0.46841176350911456,80.051
2022-07-25,10.325825,105.129268,,,,,,,,,,,,,,,,
