latitude,longitude,date,ALLSKY_SFC_SW_DWN_mean,ALLSKY_SFC_SW_DWN_min,ALLSKY_SFC_SW_DWN_max,ALLSKY_SFC_SW_DWN_std,RH2M_mean,RH2M_min,RH2M_max,RH2M_std,T2M_mean,T2M_min,T2M_max,T2M_std,T2M_MAX_mean,T2M_MAX_min,T2M_MAX_max,T2M_MAX_std,T2M_MIN_mean,T2M_MIN_min,T2M_MIN_max,T2M_MIN_std,WS2M_mean,WS2M_min,WS2M_max,WS2M_std,DEW POINT TEMPERATURE_mean,DEW POINT TEMPERATURE_min,DEW POINT TEMPERATURE_max,DEW POINT TEMPERATURE_std,DTR_mean,DTR_min,DTR_max,DTR_std,VPD_mean,VPD_min,VPD_max,VPD_std
28.11818,-15.55454,2015-07-15,22.703870967741945,14.21,28.12,3.80252350625328,86.32774193548389,80.05,90.97,2.847785455036744,22.11290322580645,20.84,23.16,0.6545828198586567,23.482258064516127,22.04,24.64,0.7573924268445094,21.069354838709682,19.62,22.33,0.6642479884941481,7.711612903225806,5.81,9.79,0.9635086981685271,19.710564419485383,17.516128380477276,21.265630330977842,0.9422507578553055,2.412903225806453,1.870000000000001,3.4200000000000017,0.39385762572842586,0.3634261927707745,0.24388789141859143,0.5324444976811201,0.07267772712871866
28.47143,-16.54286,2015-07-15,24.090967741935486,16.16,28.44,2.922112972622015,84.89483870967742,79.22,89.05,2.7188978684655885,21.984193548387093,20.62,22.93,0.6727640347179608,23.60096774193548,22.14,24.78,0.8155874781059894,20.719032258064516,19.14,21.9,0.6793847066313594,6.059677419354839,4.09,8.08,1.0379678777768442,19.315045799742897,17.06300886746046,20.82791142829991,0.9356137057714551,2.8819354838709677,1.8900000000000006,3.979999999999997,0.5126239856623744,0.3985452283116224,0.30163871601275,0.5271745314030448,0.06954077128441888
28.7,-18.0,2015-07-15,24.915483870967737,18.91,29.38,2.7682483558050337,84.63193548387096,74.15,88.42,3.0147908709954767,22.559677419354838,21.44,23.29,0.5298659834881424,23.610000000000003,22.4,24.5,0.5778603470088265,21.686129032258062,20.51,22.59,0.5903125329657865,6.026774193548388,4.45,7.8,0.9611128868501926,19.82709509848774,16.638113145730653,21.20464300836042,0.9531297577495927,1.9238709677419354,1.2699999999999996,2.8599999999999994,0.41161113357896406,0.419338207467626,0.32077048479119435,0.6604727231475446,0.07484201240222925
36.59786,-5.94015,2015-07-15,29.13935483870968,24.43,30.71,1.1793544857767524,59.35870967741935,47.69,73.93,6.773508997670207,26.653548387096777,22.73,29.45,1.6760332362304189,30.850645161290323,25.57,37.52,2.692076708253639,22.80032258064516,19.88,25.06,1.155211149170373,2.653225806451614,1.24,4.72,0.8622266265101416,17.953012168762818,16.227141276135068,19.87700217426982,0.8687435290761966,8.050322580645162,4.240000000000002,14.380000000000003,2.0660441925619955,1.4460513121388587,0.7205443489535689,2.150480831237125,0.3596300400580827
37.10579,-4.67189,2015-07-15,29.02612903225807,23.48,30.79,1.2463486733690299,35.55,25.57,48.37,5.97237673551893,29.15903225806451,26.77,32.22,1.309139965997647,36.488064516129036,32.61,40.56,1.7944617655708732,21.918709677419358,19.21,24.07,1.232573342541959,1.8570967741935487,1.15,2.71,0.4264572250862962,12.14547711299341,9.708508160437795,15.829005960132767,1.7419321606777523,14.569354838709677,11.689999999999998,18.17,1.697177800642207,2.6262221001521966,1.8246480116855073,3.5832140785635116,0.4138003142194479
37.24434,-3.75542,2015-07-15,28.87290322580645,21.88,31.5,1.9775452256944752,32.79870967741936,22.18,43.67,5.442675303938303,28.904193548387102,27.16,31.9,1.1385779874504705,34.825161290322576,32.23,38.3,1.4887077552149195,22.770322580645168,20.36,25.21,1.1636080813183922,1.985483870967742,1.5,2.73,0.35571680208874223,10.706093665003724,7.19620730282202,14.322624894810616,1.8313030982379754,12.054838709677421,8.969999999999999,14.79,1.4601587871402384,2.6933486893551533,2.0272853225386718,3.6343924610375025,0.3788748652238077
37.50512,-5.81387,2015-07-15,28.991290322580646,22.63,30.68,1.4022694553438075,27.38322580645161,18.85,38.75,5.625750351155619,31.578064516129032,27.92,34.61,1.6790654454282647,40.78741935483872,36.48,44.44,2.011867961648891,22.406451612903226,18.79,25.36,1.6402390628022976,2.0551612903225807,0.98,3.13,0.5008951404509404,10.191860411147278,5.48844155896563,15.156690306244727,2.436057469609482,18.380967741935486,14.719999999999995,21.44,1.6685793741958088,3.400137425354135,2.3044448015682226,4.25021440045747,0.5112501676880035
37.75169,-7.11385,2015-07-15,29.08645161290323,18.6,31.27,2.26406791814673,33.431290322580644,20.92,50.32,7.258944534463843,28.81387096774193,24.24,32.26,1.9193525074531792,38.04064516129033,32.81,42.42,2.4145926464484724,19.316774193548394,15.73,24.57,2.125284629282172,2.821290322580645,1.92,4.72,0.6512654774854968,10.76484514911085,6.4349332855623285,15.793562793420005,2.4018794707178377,18.723870967741938,13.530000000000001,21.679999999999996,2.3109594117390966,2.6749119027940975,1.7733403619848185,3.815674427082879,0.5394217696703429
37.81599,-4.99439,2015-07-15,29.02612903225807,23.48,30.79,1.2463486733690299,23.95774193548387,13.92,34.26,5.420516407774364,30.95612903225807,28.18,33.78,1.423504710483963,39.53483870967743,35.84,42.99,1.8015653963182234,22.010967741935485,19.7,25.17,1.5217463542592615,2.164516129032258,0.99,3.46,0.531867305241651,7.618244869186381,0.3623343073685049,13.174553377950971,3.106438688772194,17.523870967741935,14.319999999999997,20.779999999999998,1.5716227024430982,3.426549235788164,2.6295005237423927,4.214901068685399,0.44471553948821585
38.03548,-3.86859,2015-07-15,29.01193548387097,23.0,31.47,1.8206652796035292,21.79774193548387,13.78,31.03,4.507357934123485,31.128387096774198,29.32,34.24,1.2583786208379,39.77,37.29,43.63,1.6428633540255257,22.386129032258065,20.17,25.65,1.3880287191863714,2.0370967741935484,1.37,2.87,0.36172698266730696,6.456411813533259,-0.44331615750754266,12.469276342051955,2.961037168189808,17.383870967741935,13.05,20.139999999999997,1.5880169768722707,3.5509037928484015,2.9998744595361595,4.409098101778275,0.37241148526228984
38.1893,-1.43707,2015-07-15,27.55,21.48,30.2,2.2937080839098836,48.74645161290323,22.23,69.75,10.488181535665658,28.88,27.07,32.48,1.4316491731002774,36.828064516129025,34.33,42.04,1.9844596556417888,22.26774193548387,19.88,25.24,1.5202200810057167,2.5341935483870968,1.87,3.34,0.4420682635473802,16.60267333841475,8.148526123812585,21.907576142685805,2.9468588471353345,14.560322580645163,10.919999999999998,18.97,1.949243830013309,2.0704858782776903,1.1407685499961637,3.79927808181523,0.5867874432903208
38.2,-0.88411,2015-07-15,26.684838709677425,20.01,29.71,2.3358370344278696,67.44645161290322,45.31,79.7,6.884295146709902,27.382258064516133,25.77,29.64,0.9010592679565798,30.942903225806443,28.95,34.68,1.213967618073699,24.265806451612903,22.66,26.5,0.8836755140615385,3.09741935483871,1.59,5.26,0.9689600935287254,20.721132410196127,16.261677317350617,23.65902976302744,1.5021981405506697,6.677096774193548,4.989999999999998,9.530000000000001,1.0248971421196753,1.1954308157677087,0.74483238474242,2.234118555413765,0.3023337580089199
39.02606,-6.19655,2015-07-15,29.035161290322577,16.06,31.26,2.721018394465148,30.475806451612904,20.25,44.03,6.579982730732094,29.28032258064516,24.84,31.91,1.640738393707811,38.30483870967742,32.43,41.89,2.2125680174968516,19.99064516129032,16.63,25.6,2.0859683842033516,2.6190322580645167,1.49,4.37,0.6058603844212214,9.795191064316453,4.947014876262454,15.05459938764559,2.5304714040797682,18.3141935483871,12.48,21.89,2.3618100961510344,2.8578677415250904,1.9036501866238447,3.7291689283151497,0.48322159908621903
39.0489,-1.99314,2015-07-15,27.53,20.72,30.05,2.402702779197063,32.891612903225806,21.29,47.49,6.926761146393625,28.475161290322585,26.23,31.05,1.1049678756613226,37.66096774193549,35.22,40.43,1.3765931646259553,19.607096774193547,16.86,21.76,1.2352907286072954,2.4516129032258065,1.33,4.12,0.8472692254995859,10.250183215337538,4.611088065796951,14.708611023265611,2.759537689169269,18.053870967741933,13.95,20.710000000000004,1.7321805713428877,2.623545819382845,1.852480607260252,3.5461975586064187,0.40469913640117344
39.26904,-4.16304,2015-07-15,29.161935483870966,18.4,31.67,2.335123702401029,23.88645161290323,11.38,35.27,6.221567351734996,28.72193548387097,26.04,31.62,1.3135188379970626,36.8116129032258,32.84,40.25,1.8091507485008675,20.323225806451617,17.83,22.86,1.4458848994853748,2.512258064516129,1.62,3.75,0.5500012297782108,5.569163954952125,-3.739177941918409,10.734446199860235,3.585617131927242,16.488387096774193,13.27,20.22,1.6944826915880762,3.018490540690403,2.2956871387450426,3.7028245705736507,0.4182943692426075
39.3862,-0.58762,2015-07-15,26.1516129032258,16.35,29.54,3.09241016431353,52.820322580645154,27.18,73.6,8.683668945068934,28.065161290322582,24.65,32.51,1.5948402103552806,35.185483870967744,30.61,42.11,2.5600754004894988,21.840967741935483,19.14,23.54,1.0234361944550852,2.209677419354838,1.17,3.74,0.593184320323128,17.287208499162052,11.17005871733876,21.417613622483557,2.0592887738585675,13.344516129032261,8.530000000000001,20.06,2.4439363260667997,1.819111438365856,0.9156057277390929,3.56347080190491,0.4940299761135913
39.6437,-2.38957,2015-07-15,28.14516129032258,23.28,30.36,1.9115402858187456,29.71451612903226,19.15,43.13,6.0853578041540475,28.703548387096777,27.06,31.16,1.0312114653980369,37.410967741935494,33.63,40.21,1.7414127650600977,19.98451612903226,17.86,22.92,1.2777521560617693,2.593870967741935,1.29,4.75,0.9064915615120815,8.95750994111572,2.6010513594771476,14.16747904901563,2.6992280156555766,17.426451612903225,12.040000000000003,21.099999999999998,2.233646733825574,2.7804145022852995,2.1334284694046715,3.6054646670579586,0.3691521466279893
39.80093,-6.27123,2015-07-15,29.035161290322577,16.06,31.26,2.721018394465148,27.370967741935484,14.89,40.32,7.163361688228425,29.476129032258065,24.54,32.28,1.6660842201137274,37.58354838709677,30.93,41.33,2.20937817611156,21.151290322580646,16.8,23.59,1.6830133151400213,2.5425806451612907,1.63,3.6,0.48734943244330303,8.21447236900236,0.9876213312510056,14.995985685694839,3.4385990854894555,16.432258064516127,11.760000000000002,18.86,1.8744353294713707,3.0167195802200792,1.9804999042688778,3.7609680107428147,0.4961796660398984
39.97782,-4.49185,2015-07-15,29.161935483870966,18.4,31.67,2.335123702401029,23.552903225806453,14.74,32.74,4.900272667560572,30.01548387096774,27.34,32.55,1.120491938937414,38.22645161290322,34.47,41.24,1.6611588422759558,21.50741935483871,19.56,24.53,1.3711496653490023,2.291290322580646,1.25,3.07,0.5195701817630755,6.6466127530277905,1.7945492807659191,11.669763858525302,2.745503130523616,16.719032258064516,13.46,20.35,1.8799885978355495,3.2591400557332677,2.572650188415103,4.03334952211277,0.36272484880346156
40.19028,-3.57747,2015-07-15,28.292258064516126,18.74,31.19,2.551310491438721,24.36806451612903,14.72,33.66,5.0523124180944325,29.926774193548386,27.53,32.94,1.1046890880557798,38.19225806451613,35.08,41.58,1.703385073198733,21.18580645161291,19.47,23.44,1.2138841263549172,2.3277419354838713,1.27,3.36,0.5871566789714394,7.068725124878061,1.3220704840658013,11.674416350897637,2.7676701333527576,17.006451612903227,12.399999999999999,21.04,2.092236877335951,3.2082344616891554,2.5221750590975143,3.975000815912417,0.36583463459595644
40.36508,0.07989,2015-07-15,25.655806451612904,8.83,29.21,4.00029738748827,48.560967741935485,28.52,78.73,9.285730417476925,26.29483870967742,21.71,30.38,1.7576521564341705,33.895483870967745,25.81,39.2,2.620679348897888,19.203225806451616,15.93,22.09,1.4482077624446694,2.7009677419354845,1.57,4.51,0.6894755128576975,14.300447909879592,10.079735085488092,17.84810190709206,2.130756425737339,14.69225806451613,6.809999999999999,18.490000000000002,2.3481780303961126,1.7911300962961965,0.5525002399306107,3.0996785406326834,0.4531766582956725
40.73827,-1.00363,2015-07-15,27.200967741935482,20.29,31.54,3.3182091505360765,41.05870967741935,25.67,58.54,8.450673094755379,24.3241935483871,19.82,27.34,1.670438949833147,32.95193548387097,28.43,35.94,1.9006525523803466,15.813548387096773,11.52,18.58,1.745609327735746,2.6493548387096775,0.82,4.76,1.003152886054348,9.927694060414094,5.948386110836209,13.771575217532565,2.117190077660732,17.138387096774196,13.3,22.360000000000003,1.9434772574321744,1.8212409302732795,0.958701773572585,2.7034403398842146,0.4107089491971177
40.86232,0.57098,2015-07-15,25.655806451612904,8.83,29.21,4.00029738748827,58.39709677419355,42.55,71.89,7.657373504710003,27.272258064516123,23.7,30.58,1.3437398694049798,33.932580645161295,28.07,39.37,2.2714198596869375,21.399032258064516,17.47,24.14,1.29550178306599,2.778387096774194,1.67,4.8,0.6923643305985078,18.24975341862732,11.640471639794491,21.404072834970734,2.1195121817750056,12.53354838709677,6.789999999999999,17.389999999999997,2.3248205596895994,1.5184691305447202,0.8237937330244015,2.2848129817628817,0.3299109473729928
40.92142,-3.0692,2015-07-15,28.292258064516126,18.74,31.19,2.551310491438721,39.37193548387096,26.36,56.98,6.639705793790544,25.14548387096774,21.16,27.36,1.3966061137044432,33.93354838709678,30.0,36.7,1.8019730197169217,16.157096774193548,12.28,19.32,1.556365065285522,2.491935483870967,1.45,3.47,0.45002809485658757,10.13814741705523,5.153695263026084,14.894300149573498,1.9255988448271977,17.776451612903227,13.149999999999999,23.39,2.3139793240594915,1.9547042522846205,1.2731060576116888,2.6523499525360195,0.33538162971373225
40.97913,-4.85813,2015-07-15,28.438387096774196,14.9,31.34,3.142487300022269,36.673548387096766,22.71,49.86,6.714896078453701,25.301290322580645,21.1,28.72,1.803163424392708,33.804838709677426,29.22,37.79,2.1904703736541156,16.451612903225804,13.2,19.82,1.7178908613315367,2.3077419354838704,1.0,3.24,0.6370785624183474,9.164168472379314,3.939514757253447,13.950252665663578,2.324684470214659,17.35322580645161,13.89,22.599999999999998,2.214978900499192,2.06607010240976,1.4030523690026908,2.9051441112538066,0.3890273258888703
40.99443,-5.5754,2015-07-15,28.99225806451613,15.45,31.64,3.1063947671749226,37.045161290322575,24.06,49.79,7.007789615603916,25.169999999999998,21.23,28.55,1.861040291810453,33.76096774193548,28.84,37.94,2.306308815791616,16.282580645161293,13.09,19.32,1.718667840719132,2.4377419354838707,1.18,3.35,0.6598714912887272,9.18815862366608,4.528789527575678,14.366080123505053,2.3797324058338294,17.478387096774192,14.080000000000002,23.0,2.2771658910403025,2.039343566109012,1.3645959662222509,2.8897384398581414,0.3975141669914388
41.2211,-4.41308,2015-07-15,28.389032258064514,15.34,31.0,2.8499896489214516,38.04483870967742,26.66,51.15,6.073684576006901,24.783548387096772,20.54,27.55,1.6406008898927107,32.98709677419355,28.89,36.51,1.973649303012041,16.176451612903225,13.39,19.12,1.5809624434687526,2.253548387096774,0.66,3.26,0.5751888799852521,9.319536859258378,5.528775297982866,14.145212027883547,1.97678867046751,16.81064516129032,13.18,21.620000000000005,2.0082217065046843,1.956185330129579,1.2992161190169518,2.571885665151343,0.33684397998692833
41.58075,-2.86887,2015-07-15,27.32935483870968,18.86,31.54,3.171818380965629,45.82032258064516,34.77,66.05,7.167744272813997,23.90354838709678,19.27,26.15,1.7043257079051617,32.83677419354839,28.14,36.54,2.1968223195903116,14.892580645161289,11.01,17.98,1.6069505637897203,2.327096774193549,1.29,3.14,0.38540463485827375,11.332088480256763,8.769380429475282,15.996123153355663,1.8293588466617117,17.9441935483871,12.560000000000002,23.010000000000005,2.472064272827597,1.6275886071843977,0.9349314047541956,2.1730109306365026,0.3327941952333609
41.65781,-5.10557,2015-07-15,28.57709677419355,15.71,31.25,3.085434244074199,40.741290322580646,26.47,53.4,6.098252918471673,24.99774193548387,20.93,28.18,1.7282654173354113,33.5558064516129,28.72,37.23,2.1684196329295915,16.340645161290325,12.24,20.35,1.7304724983766366,2.5958064516129027,1.06,3.97,0.6538263269132165,10.55755842025247,5.900968057207693,15.268016431243874,2.179821650604432,17.21516129032258,13.1,21.96,2.3668202038201462,1.8937570770297785,1.2075066296845414,2.584907781122913,0.3201171303564099
41.74448,0.71416,2015-07-15,26.36064516129032,12.6,30.15,3.6887955333675944,49.27806451612903,36.27,61.74,7.004366573260702,27.973548387096777,24.58,31.3,1.3881887674629492,35.98516129032258,29.35,41.86,2.293657272493615,20.686451612903223,16.37,23.47,1.501817282789253,2.7280645161290322,1.7,4.03,0.65406135331648,16.194432923156416,9.580262776551415,19.897014806641028,2.596989582576901,15.298709677419355,9.350000000000001,20.13,2.1502749140599158,1.9202669536090835,1.1819995362498446,2.6135226005412426,0.3086544986643229
41.82753,-5.74309,2015-07-15,28.57709677419355,15.71,31.25,3.085434244074199,44.25483870967743,29.49,57.15,5.623878738980742,24.097741935483867,19.75,26.97,1.7954758730826936,32.934516129032254,26.14,36.57,2.386110127396142,15.451612903225806,11.84,19.6,1.8693799157771345,2.5158064516129035,1.42,3.88,0.5913122323167422,11.039879950556244,6.467187276855523,15.893261350545115,2.071018042988319,17.482903225806453,11.33,21.169999999999998,2.5530085901936355,1.6877143866877997,0.9865521021166067,2.3617576957880413,0.2812716157248404
41.84807,-3.87632,2015-07-15,28.248387096774195,17.47,31.81,2.9852163662592184,48.385806451612915,36.35,66.66,7.510106212123616,23.082580645161293,17.86,26.41,2.0597916708656063,31.592258064516134,25.56,35.74,2.4413847335628347,14.694516129032259,9.61,19.01,2.056468690631177,2.686451612903226,1.77,3.89,0.5578388505138019,11.406685097000354,8.045758857984108,16.205565955542305,1.9618742467399621,16.897741935483868,12.64,22.089999999999996,2.498125374158713,1.481948019784902,0.7747284372171619,2.1533927153731076,0.34098141204005844
41.86077,-1.07946,2015-07-15,26.724838709677417,17.13,31.29,3.3384638837372034,49.29322580645162,36.46,69.01,8.271515205071024,26.139354838709675,19.45,30.13,3.0056988189468554,34.97451612903226,25.17,41.64,4.406219825765127,18.01741935483871,13.01,22.46,2.5672289161686552,3.383548387096774,1.45,5.55,1.2252071540108367,14.43086925146072,10.226693411586957,18.999101881165842,1.9877390637367658,16.957096774193545,10.13,25.000000000000004,3.5833172534708466,1.7773330746993663,0.803827222879078,2.607951108012486,0.5399781133798288
41.86705,-0.05219,2015-07-15,26.631612903225808,18.73,30.2,3.323217539960034,41.747096774193544,31.09,58.01,6.920744502906152,27.78322580645161,23.91,30.91,1.5295168688959442,35.52225806451613,29.64,40.2,2.47262262447793,20.127741935483872,15.66,22.81,1.6061830323480275,2.4203225806451614,1.26,4.28,0.7958257382236055,13.403914347964685,7.245316721189235,17.821955344323577,2.6210940558917435,15.394516129032258,10.84,19.64,2.421477606364955,2.186020699452859,1.2461944709994566,2.940565855490706,0.3454822983518508
41.90971,2.24778,2015-07-15,25.293870967741935,14.7,29.53,3.98683776170907,54.21322580645162,36.77,73.43,9.79978057262468,25.619032258064518,21.02,30.17,1.837651648056448,32.586451612903225,25.98,39.0,2.8878729178400793,19.189677419354844,15.27,21.88,1.440726707022822,0.7322580645161291,0.55,1.14,0.14352047572068805,15.412016391300776,11.750112717014286,18.958337451205644,2.0913615315863066,13.396774193548389,7.23,18.13,2.6781413717494384,1.537083888335956,0.7365921949982578,2.7091615789533607,0.45829059534487143
42.16169,2.87706,2015-07-15,23.99838709677419,8.88,30.56,4.453348212499107,62.21806451612903,46.73,76.43,7.046826061726284,26.37516129032258,22.29,29.23,1.4646696665289236,30.434193548387096,25.87,34.69,1.997410863114399,22.47645161290322,18.6,25.33,1.536412974529911,2.9780645161290322,1.87,5.89,0.9082042521259216,18.454388987567786,13.10413137359607,21.248420030658547,1.8404552521798578,7.957741935483871,4.18,12.379999999999999,1.8376276952380561,1.3105549042941163,0.7687168544618903,1.8460704495942661,0.3021363522043792
42.19387,-7.78684,2015-07-15,26.325483870967744,14.94,30.92,4.070174632624801,49.95129032258065,35.58,68.62,8.804719680810305,22.472580645161294,18.68,27.13,2.2038909400772133,31.153870967741934,24.94,37.23,3.12100446756753,14.309354838709679,10.41,17.44,1.6542085827911222,1.1509677419354838,0.73,1.65,0.2615629800025309,11.271071969872825,6.152962597439538,15.894633762623794,2.0861231565567167,16.84451612903226,10.89,21.04,2.874692509457908,1.3934648805583831,0.7609830721324827,2.2245519107847147,0.3978362293483626
42.27149,-1.97541,2015-07-15,25.727096774193544,12.5,31.07,4.09964529822763,63.55096774193549,45.71,80.45,8.424307133312436,22.706129032258065,15.71,26.78,2.953795456062234,30.83677419354839,20.25,37.83,4.418090659780954,15.731290322580644,11.75,19.2,2.3762490663628295,2.6267741935483877,1.63,3.75,0.6414770611480884,15.265494676545895,11.274229656108899,19.573371884040675,2.01915982681798,15.105483870967745,7.82,23.85,3.508539663780431,1.049394670344593,0.4472904737018879,1.8906616777714622,0.39845631112275565
42.4113,-5.68645,2015-07-15,27.56387096774193,15.53,31.62,3.885360179608341,49.26741935483871,38.7,65.53,6.373414524029428,22.473548387096777,17.11,25.86,1.9768948417659002,31.336451612903225,22.24,34.98,2.6867170858264164,14.11741935483871,9.66,18.63,2.012661482588753,2.2751612903225804,1.5,3.33,0.47083913400912636,11.180070544987922,7.01544239977188,15.904817267915222,1.8945247013545736,17.21903225806452,8.829999999999998,21.72,2.935635728082024,1.3988724527704302,0.6726056698036438,1.9632282580289784,0.2856661308551164
42.41262,-4.67343,2015-07-15,27.491612903225814,18.22,31.52,3.5702571487528183,57.92709677419356,44.63,73.15,6.866731482204563,21.326451612903227,14.63,25.45,2.2792932526398744,30.105806451612903,19.67,34.06,3.0622411929548172,13.434838709677418,9.7,17.38,1.846132611473705,2.658064516129032,1.48,4.5,0.6435757937409408,12.586323094061514,8.271637086176634,16.555503225525896,1.7049524732809853,16.670967741935485,8.550000000000002,20.659999999999997,2.5316631723659953,1.091343161567132,0.4470914838549333,1.8015664558203701,0.28282777542497634
42.4273,-1.73358,2015-07-15,25.727096774193544,12.5,31.07,4.09964529822763,63.55096774193549,45.71,80.45,8.424307133312436,22.706129032258065,15.71,26.78,2.953795456062234,30.83677419354839,20.25,37.83,4.418090659780954,15.731290322580644,11.75,19.2,2.3762490663628295,2.6267741935483877,1.63,3.75,0.6414770611480884,15.265494676545895,11.274229656108899,19.573371884040675,2.01915982681798,15.105483870967745,7.82,23.85,3.508539663780431,1.049394670344593,0.4472904737018879,1.8906616777714622,0.39845631112275565
42.72535,-8.29535,2015-07-15,24.24032258064516,14.28,30.95,5.596044965042761,61.08290322580645,45.73,74.01,8.187167060375996,20.914193548387097,18.53,24.97,1.877223024874686,29.32032258064516,24.93,36.6,3.2519061247718737,13.405161290322583,10.3,16.1,1.4266696409148167,0.06806451612903225,0.04,0.18,0.03325554572608999,12.984002603585889,7.826146865853678,17.07054415574132,1.8509304413817609,15.915161290322583,10.77,24.060000000000002,3.2447554418185725,0.9818002811065702,0.5738637778588561,1.6525942803137317,0.2922813320106038
42.9655,-2.75258,2015-07-15,25.283225806451615,12.0,31.16,4.318689606437743,76.99838709677418,65.03,86.33,5.226282276226692,19.934516129032257,15.28,24.88,2.2500764699688753,25.87322580645161,19.11,33.35,3.767527114954141,15.233870967741938,11.91,18.23,1.6525204159967772,1.754516129032258,1.08,2.7,0.40900223762837246,15.736411298043855,10.997094010390246,19.083139480537287,2.0047606517697583,10.639354838709679,5.57,17.18,3.2340685805602374,0.5474559022951195,0.3100751359060128,1.0998783265128314,0.1830986874524445
43.08895,-8.59496,2015-07-15,22.18064516129032,9.71,30.39,5.697256801973901,73.06677419354838,53.74,81.79,5.99998622960612,19.381290322580643,17.32,23.19,1.3520325008869922,24.903870967741934,21.28,33.68,2.373324437698412,14.407096774193551,11.96,17.69,1.306811419987195,0.6090322580645161,0.3,1.14,0.20249022021321897,14.372910318844479,10.340573355422901,17.744289412646495,1.6348568308523634,10.496774193548386,6.630000000000001,19.689999999999998,2.4624579735687044,0.6108330005147279,0.36696552698625096,1.314656494024147,0.16891885803879939
43.11323,-7.572,2015-07-15,21.982903225806457,10.09,30.33,5.343435643339005,59.12483870967743,40.92,74.5,6.485857006056925,21.178064516129034,17.71,25.93,1.7896285780715986,29.625161290322584,23.34,35.26,2.7261326393874925,13.75193548387097,9.66,17.58,1.5558866766819421,0.045483870967741945,0.01,0.19,0.041955330291326726,12.778315122495089,7.661039868284549,17.15479868441401,1.856420510168895,15.873225806451615,9.67,23.830000000000002,2.7354369670354948,1.0408590966896516,0.5737577367327563,1.9777357165853007,0.24792924733874996
43.20135,-2.13431,2015-07-15,21.299032258064518,7.74,28.25,5.630958982577972,79.06870967741936,63.11,90.21,5.467261944865758,19.8141935483871,14.65,24.66,2.3873615807786073,25.820000000000007,18.44,32.64,3.751391999709424,14.959032258064516,10.97,18.24,1.949761531884728,1.624838709677419,1.05,2.27,0.3742594491469179,16.030621214698936,11.340645420050896,19.732157047736518,2.014205674853803,10.860967741935484,6.0600000000000005,18.490000000000002,3.0668207293639114,0.49812387046093104,0.22470089952733957,1.1451345455816833,0.19266422418141582
43.30779,-2.99522,2015-07-15,21.299032258064518,7.74,28.25,5.630958982577972,74.32419354838709,61.79,84.18,5.64586161554584,21.543870967741935,19.04,24.72,1.4566082507846445,24.220322580645156,20.26,31.15,2.7158928715047126,19.350322580645162,17.3,21.99,0.9990946994766672,3.6461290322580644,1.93,6.3,0.9787275393355916,16.734589973406372,12.327780163066134,20.17965602372598,1.8199884381976152,4.869999999999999,1.8900000000000006,11.379999999999999,2.4095000150613504,0.6631914761414732,0.38255670368891126,0.9601048573442047,0.1598534967459428
43.42863,-3.89545,2015-07-15,20.95612903225807,7.71,29.05,6.228740709169098,74.64838709677417,61.28,86.73,5.728320756457845,21.059677419354834,18.44,24.3,1.5220412521876934,24.258709677419354,19.9,30.85,2.8851440864511027,18.5041935483871,16.56,21.34,1.0359654191312546,3.6683870967741936,1.78,6.26,1.0404437538833118,16.334300272151605,11.664463864611635,19.67608790152432,1.7475585153218962,5.754516129032258,2.0500000000000007,11.900000000000002,2.52329129499891,0.6376025652407527,0.3006281013728947,0.9187128866829951,0.16210033015497297
43.55671,-6.47065,2015-07-15,22.359032258064513,8.74,29.77,5.43530356741251,74.39516129032258,60.07,87.42,7.147852766218244,19.813225806451616,16.73,22.95,1.6327127378982857,25.020645161290318,19.14,30.33,2.964388568282995,15.740645161290322,13.49,18.54,1.179190360521809,1.8548387096774195,0.94,3.26,0.5755102698993523,15.047180701972872,9.90684313670537,18.014740694713893,1.5454341039444373,9.28,3.75,15.04,2.890423565344147,0.6032036951563428,0.2511223030434639,1.059070206491472,0.2079996613651984
28.11818,-15.55454,2016-07-15,21.108064516129033,14.09,28.85,3.7795753468199687,84.10774193548387,76.24,89.38,3.2966040294447088,21.916774193548385,20.69,22.91,0.5596910847081353,23.405806451612904,22.12,24.87,0.7102102105603546,20.84903225806452,19.59,21.93,0.5002796304436516,7.4870967741935495,5.17,9.65,1.1643333785652659,19.096380799213833,17.202539621926373,21.065611596291923,1.0378214143332312,2.5567741935483874,1.8900000000000006,3.6400000000000006,0.48047279871161147,0.4166681325464766,0.29674197182939605,0.6119207410043216,0.08028742596860618
28.47143,-16.54286,2016-07-15,23.216774193548385,18.43,28.91,3.0047965817004223,82.82096774193549,76.2,88.38,2.9465894498650798,21.70322580645161,20.41,22.83,0.6006415231517276,23.45548387096775,22.04,24.95,0.8138829221885522,20.444516129032255,19.1,21.39,0.4940082192712952,5.983225806451613,4.25,8.22,1.0276731848296412,18.641828773533994,16.90808492234202,20.390401629062428,0.9589760317930692,3.0109677419354837,2.09,4.399999999999999,0.6367830178817923,0.44528827222705397,0.3014674748014677,0.6618017062531883,0.07295808529613881
